impression_id,user_id,timestamp,ad_type,placement,revenue
209477c0-a680-4e7f-97b9-05c9b09f93b0,ba55b3ff,2025-10-30T02:22:15,Interstitial,End Game,0.0157
0311afc8-963f-4328-8031-7641630158e4,ba55b3ff,2025-10-31T02:22:02,Interstitial,End Game,0.0163
3c72b2c6-e324-4f32-8d64-864bfc2ff6f9,ba55b3ff,2025-11-01T13:14:41,Rewarded Video,Revive,0.0315
2bd28db7-952d-4b67-9c05-75a4852d2bae,ce05a468,2025-10-01T21:44:10,Interstitial,End Game,0.0195
687ba628-4545-4de8-8bf2-ce739b9c8a4a,ce05a468,2025-10-02T17:12:56,Interstitial,End Game,0.0068
27cfdad1-ef1e-46e5-ba69-ccd38d84643c,ce05a468,2025-10-04T01:15:04,Interstitial,End Game,0.0111
09847556-f537-4daf-9410-a9fd79f820b1,ce05a468,2025-10-05T22:08:41,Interstitial,End Game,0.0191
9ef2a91d-0fee-417c-99d5-fc47ff69bed8,052f0c68,2025-10-07T13:47:31,Interstitial,End Game,0.0179
e090c946-7d3c-4755-9562-fcc104d5e3d7,052f0c68,2025-10-08T03:01:38,Interstitial,End Game,0.016
b45c7c87-eadb-470b-8abb-389ae83e6d80,052f0c68,2025-10-08T11:40:07,Rewarded Video,Revive,0.0172
f075b322-b2c2-4f82-878f-bde377b15de9,052f0c68,2025-10-09T12:30:00,Interstitial,End Game,0.0157
eec28c57-3512-4b2f-8232-8cb522e4d6af,052f0c68,2025-10-10T06:02:49,Interstitial,End Game,0.0162
3eb4399f-4dc0-4940-86ec-d675eba015c1,4c56619e,2025-11-04T09:56:35,Interstitial,End Game,0.0151
e31ed06a-15ca-4ef1-97e4-4742c5580718,4c56619e,2025-11-04T14:50:24,Rewarded Video,Revive,0.0138
a93de4ef-990b-43aa-8d4a-af40428a7681,4c56619e,2025-11-04T14:52:28,Interstitial,End Game,0.0051
faf65fd1-fe40-486a-b6ed-a0f7a623c0c0,4c56619e,2025-11-06T05:44:36,Interstitial,End Game,0.0115
ba8828e4-1d48-47ce-9757-181b7763cd81,f8eef07d,2025-10-27T18:28:57,Interstitial,End Game,0.0126
6c718111-878a-42ee-90a5-80ee164d88b9,f8eef07d,2025-10-28T12:42:07,Rewarded Video,Revive,0.029
c06e0b89-766c-4cc5-98cf-d3757117ea75,8c21c75c,2025-11-15T11:19:40,Interstitial,End Game,0.0149
ff0f8453-9bf5-4655-a381-a0dcfca6ccee,8c21c75c,2025-11-16T15:19:00,Interstitial,End Game,0.0114
b403762e-4f94-4198-95f8-63c423e79c08,630f2b3e,2025-11-19T02:08:04,Rewarded Video,Revive,0.0312
a6f4265f-b0d1-4a2a-abe7-4cffe3a31d76,630f2b3e,2025-11-19T03:30:54,Interstitial,End Game,0.0177
872ee33c-ff4a-471f-b273-bf480bc10351,630f2b3e,2025-11-19T07:30:39,Interstitial,End Game,0.0129
f06a9e3e-607b-4346-bf98-fa1902348983,630f2b3e,2025-11-20T06:06:14,Rewarded Video,Revive,0.0267
6db3a9fa-e8ab-4a07-933d-629360768d3a,51d30289,2025-10-24T08:59:30,Interstitial,End Game,0.0116
a64bed96-934d-4d8a-bf27-241d5211f6c9,51d30289,2025-10-25T03:06:16,Interstitial,End Game,0.0068
b658d56a-6b90-4dd5-8734-349f5b8a9adb,51d30289,2025-10-25T09:27:06,Interstitial,End Game,0.0151
c5938b3a-24b7-412a-a96c-c3e80fa5b917,51d30289,2025-10-26T13:45:56,Rewarded Video,Revive,0.0163
579d2bbd-665e-43a3-93b1-2c362b5703cb,51d30289,2025-10-26T13:48:09,Interstitial,End Game,0.0125
492efa4a-2bc3-4195-8897-6a87350b690f,51d30289,2025-10-27T10:36:18,Interstitial,End Game,0.0101
ba164f46-9672-4b13-a5c9-5ec8fea8a3b0,75bab7f6,2025-11-12T08:30:45,Interstitial,End Game,0.0098
c3fa7be6-9da5-45fd-9dbc-c9ae25c25080,75bab7f6,2025-11-14T21:31:15,Interstitial,End Game,0.0084
713d2489-b547-4304-890c-4bf6fbbcfcba,75bab7f6,2025-11-15T11:56:00,Interstitial,End Game,0.0163
9ea64f1b-518a-4654-9c98-c8640d038f25,75bab7f6,2025-11-15T21:06:11,Interstitial,End Game,0.0075
f7f9451b-5c1f-476a-b0fd-9158da321f94,75bab7f6,2025-11-16T13:42:56,Interstitial,End Game,0.0101
869a5d05-1cdd-42f5-9dc2-124cd9aebdc8,75bab7f6,2025-11-18T11:42:04,Interstitial,End Game,0.0088
a47904b4-2aeb-464e-ba1c-5f21b4857de8,75bab7f6,2025-11-18T16:29:29,Interstitial,End Game,0.0094
2002bd6b-180f-41b4-81f8-70d7ec35fbba,75bab7f6,2025-11-18T18:32:29,Interstitial,End Game,0.0155
7288caf3-a119-40bd-ba46-d2d5c28ae5eb,75bab7f6,2025-11-19T04:02:35,Rewarded Video,Revive,0.0183
ef13acba-4f7b-4c7b-a3b8-64b270dfcc38,9719ec3b,2025-11-25T19:15:51,Interstitial,End Game,0.009
4bf2d057-9a17-4da0-bc60-a23fd0fa34b1,9719ec3b,2025-11-26T07:34:56,Rewarded Video,Revive,0.0142
93bbfdc9-acde-441c-b346-8ce42c1a54e9,9719ec3b,2025-11-26T18:15:33,Interstitial,End Game,0.0194
e79c400b-cee4-415e-add6-01ae5df89e5c,e85388a3,2025-11-22T20:50:27,Interstitial,End Game,0.0177
e6e0546d-6337-4234-9a3e-8de3b0dc3b80,e85388a3,2025-11-24T21:23:45,Rewarded Video,Revive,0.0164
1ba4941a-e582-4dc8-8702-3f4e124bf55c,e85388a3,2025-11-25T15:44:52,Interstitial,End Game,0.007
ffe14d5e-b555-45cf-a5ff-a9ae7cc5d821,e85388a3,2025-11-25T23:15:26,Rewarded Video,Revive,0.0342
3abee1a4-ecc7-4f78-9526-df4f7b71d838,e85388a3,2025-11-25T23:19:02,Interstitial,End Game,0.0175
a7ea6160-7e80-405c-9ce1-1701756d1569,e85388a3,2025-11-26T15:38:58,Rewarded Video,Revive,0.0329
b6450684-8cbb-4e45-a7dc-ae241957b763,e85388a3,2025-11-26T15:42:34,Interstitial,End Game,0.0173
c45e53ed-1fbf-4817-829e-30eb0094e2ca,e85388a3,2025-11-28T18:59:31,Interstitial,End Game,0.0129
dd6b0ea7-9f87-4868-a38e-2947a451fba9,e85388a3,2025-11-29T15:25:29,Interstitial,End Game,0.0183
c0acdad0-2d20-4a01-ab4a-9ea0680f2a8b,1133c851,2025-10-31T03:04:10,Interstitial,End Game,0.0095
5491d700-cb39-4f90-ad25-3220627a8a02,1133c851,2025-10-31T16:19:20,Interstitial,End Game,0.0191
74355799-e29e-4490-a980-5af07dbf7553,1133c851,2025-11-01T09:23:02,Rewarded Video,Revive,0.0247
dba798a0-18a3-433a-a455-429667f69026,0bb90984,2025-11-05T18:48:05,Interstitial,End Game,0.0166
52da6822-91c3-49e6-bc49-4ee002f50877,0bb90984,2025-11-06T06:43:43,Interstitial,End Game,0.0092
3c402fee-4941-4e51-a044-31c8570d3fde,0bb90984,2025-11-07T02:12:16,Interstitial,End Game,0.0163
29271118-96d1-40d4-b6bc-f57cafd12249,0bb90984,2025-11-07T22:31:40,Interstitial,End Game,0.0189
ad8bad20-4ceb-4c5e-983a-e7a47cbef85e,0bb90984,2025-11-08T20:15:07,Interstitial,End Game,0.0062
590479fd-24ce-4ad3-a0a6-7c6760b04728,0bb90984,2025-11-10T00:37:37,Rewarded Video,Revive,0.0289
60cb220b-aacc-4494-a2ec-a3e36edd3f92,dce01e4a,2025-10-22T22:22:20,Interstitial,End Game,0.0067
2cdf32d9-f08e-437a-8d0c-cbc6abb9c680,c49e02b4,2025-10-15T17:31:47,Rewarded Video,Revive,0.0103
7a640166-874e-4afd-998e-19e7441fab67,7486cad3,2025-10-25T01:38:55,Interstitial,End Game,0.0154
c291ebd9-74f5-4a4c-b4b4-7c30f8596811,e45d35d5,2025-10-30T04:26:59,Interstitial,End Game,0.0185
d85a1576-2739-442b-8c3e-816f0cbfed74,e45d35d5,2025-10-31T02:38:04,Interstitial,End Game,0.0052
893088a8-0f18-42b7-b3b3-c2164a9bf1b1,4ccb800c,2025-11-18T07:37:42,Interstitial,End Game,0.0114
069fc36b-792a-4898-a0dc-bd9efd763094,323dc89c,2025-10-21T18:43:29,Interstitial,End Game,0.0104
7693b6e5-3497-4f86-9d0a-eccf234fd3b6,323dc89c,2025-10-22T15:57:59,Interstitial,End Game,0.0143
89250b14-7ff7-40d5-9ba2-6ba728751905,323dc89c,2025-10-23T13:40:55,Interstitial,End Game,0.0115
b81e167d-3a66-48ee-b50d-bb342e85fa8e,323dc89c,2025-10-24T00:47:51,Interstitial,End Game,0.0138
e7548146-9e0c-469f-ae60-19b01101c2a9,822c1d32,2025-11-13T10:02:56,Interstitial,End Game,0.0166
334e7114-a10d-426e-87df-042a16ed63b6,822c1d32,2025-11-17T09:47:36,Rewarded Video,Revive,0.0439
b249e5a7-e66e-48d2-a031-0e9151ffe777,ccd31981,2025-10-26T02:19:12,Interstitial,End Game,0.0117
e5ebb99c-cee7-4f81-80f1-184569a155f9,ccd31981,2025-10-26T23:41:31,Interstitial,End Game,0.008
4fbac385-fc21-410e-b550-c58cb9087dfb,7ed6a998,2025-10-29T17:49:23,Interstitial,End Game,0.0184
9eeee83d-863a-45e4-91df-44f8794b58f4,7ed6a998,2025-10-29T18:24:46,Interstitial,End Game,0.0125
21a4454c-7d7d-40c6-bd4f-5b77e108c126,7ed6a998,2025-10-30T14:18:13,Interstitial,End Game,0.02
828aa61c-9e86-41a9-a4df-2556e924327a,68093487,2025-10-13T23:12:45,Interstitial,End Game,0.0119
d6bd426c-d3e8-4784-b5e1-f4444c8a3b72,f803e0b0,2025-11-20T06:22:30,Interstitial,End Game,0.0067
c411a4b3-540c-4d81-b45d-6186aacf3e6d,c03429d7,2025-10-15T07:58:37,Interstitial,End Game,0.0199
a3183ef0-6114-4cb4-8271-19227908ac4b,c41b51a2,2025-10-30T00:07:25,Interstitial,End Game,0.0059
5e451850-7f27-4c59-80b9-79536f95d457,c41b51a2,2025-10-31T19:53:31,Interstitial,End Game,0.0178
c586e229-24c3-40b4-8f8d-4ed8bd22bc07,c41b51a2,2025-11-01T03:41:32,Interstitial,End Game,0.0133
6d7afdf6-7feb-4e6e-9537-a91f4b0c0a1e,c41b51a2,2025-11-01T13:50:03,Interstitial,End Game,0.0134
45232888-982e-4ebe-b2ae-967bdafd6b84,c41b51a2,2025-11-02T16:17:34,Rewarded Video,Revive,0.0479
56d66cca-bb50-4fd1-b82a-bcca05d036ec,044001e6,2025-11-05T07:29:06,Interstitial,End Game,0.0082
dd7a9659-d644-45c1-9cd0-ab1d698147af,044001e6,2025-11-05T21:03:10,Interstitial,End Game,0.0173
6317d350-0713-460b-ab15-1e0a29e632c5,199fc492,2025-11-28T06:01:50,Interstitial,End Game,0.0167
e351744c-01f8-442e-a2fc-85ece5f74613,199fc492,2025-11-28T15:41:14,Interstitial,End Game,0.0065
a3a3c42d-dfc4-4c98-bef5-83cd7d1e2fb6,199fc492,2025-11-28T19:56:03,Interstitial,End Game,0.0118
0f3205c1-d9c3-47c7-a5da-539f76c0d842,199fc492,2025-11-29T09:46:06,Rewarded Video,Revive,0.0388
1bf2875e-5ef6-4f90-b789-9f63048eebb4,b23f82d0,2025-10-05T21:37:56,Interstitial,End Game,0.0124
09372e87-cceb-4ab9-ae61-206111077f88,b23f82d0,2025-10-06T18:32:37,Interstitial,End Game,0.0075
49154bf5-878a-4784-957a-6f8d88c2fa83,b23f82d0,2025-10-08T16:45:12,Interstitial,End Game,0.0082
734de4a7-08f5-4ced-b8cd-dc84c98289ce,b23f82d0,2025-10-09T01:00:43,Interstitial,End Game,0.0073
4fa18fd1-b2e3-4957-bd18-2a9070808269,b23f82d0,2025-10-10T01:00:14,Interstitial,End Game,0.0052
4103fd7d-677c-4bad-b45a-368759bf0b50,b23f82d0,2025-10-10T21:09:00,Interstitial,End Game,0.011
e0e6d6ef-70d5-4cff-b814-3a5505313c52,b23f82d0,2025-10-11T13:43:02,Interstitial,End Game,0.0079
c665db27-4f53-440b-bd12-4900a7dc387b,b23f82d0,2025-10-11T21:57:17,Interstitial,End Game,0.012
3f75148e-8a08-46b2-81e1-4cad01384d8f,66f71e24,2025-11-18T21:02:56,Rewarded Video,Revive,0.0443
d79b4267-cbe9-45e7-8e2d-25012e1b6b51,35ef1d49,2025-10-24T17:45:33,Interstitial,End Game,0.0105
bc5ba190-ab37-4e84-96b4-e001bb4315da,35ef1d49,2025-10-25T00:41:21,Interstitial,End Game,0.0192
206390f3-b3c4-44e1-b8ea-ac569dff0f4a,35ef1d49,2025-10-25T22:43:42,Interstitial,End Game,0.0124
a9bb59d5-caea-444d-b10b-be9abf1f07f6,510d968c,2025-11-09T02:33:00,Interstitial,End Game,0.0065
70a5e67a-057d-4f95-b540-0d4f63bb3909,510d968c,2025-11-09T18:47:43,Interstitial,End Game,0.0059
574dad2a-a77b-452d-bb2f-365e04d35065,8be223d6,2025-11-08T06:30:17,Interstitial,End Game,0.0162
6c62b10f-0713-464d-aa60-c044aea44dbe,8be223d6,2025-11-09T02:44:28,Interstitial,End Game,0.0087
c9e96f22-3ffb-45a9-af98-fa362b04866b,8be223d6,2025-11-09T14:28:00,Interstitial,End Game,0.0178
1eded2ae-5921-414b-8f10-48c285c92e45,8be223d6,2025-11-09T19:00:59,Interstitial,End Game,0.0161
952e644c-ed7f-4131-99ab-779aa307ce02,98e36b0e,2025-10-12T13:35:05,Interstitial,End Game,0.0083
7f36b5e8-83c3-41b7-812a-43f0624dea5f,98e36b0e,2025-10-13T08:13:46,Interstitial,End Game,0.0093
2ff902dc-0c42-4395-80ae-a14bfd43f3ef,37f89f71,2025-10-17T11:33:44,Interstitial,End Game,0.0167
f741c60b-1fbc-4467-a98e-bc21676d4709,37f89f71,2025-10-17T22:55:56,Interstitial,End Game,0.0144
98f19e7c-86fb-439f-8f69-e39fc5ee60af,37f89f71,2025-10-18T08:52:29,Interstitial,End Game,0.0147
d8dcc3fe-3e59-427a-a4d3-fc72b9d95bd8,37f89f71,2025-10-20T00:34:26,Interstitial,End Game,0.0147
8e1589e0-3398-455b-8ff1-cf20735a5f91,37f89f71,2025-10-20T23:06:39,Interstitial,End Game,0.01
aa32fc65-f6fc-4ae0-a5f3-98c0f5c4ca10,37f89f71,2025-10-21T01:43:16,Interstitial,End Game,0.0175
d12094c4-2f79-4154-b0fc-89944d5762a4,bf7fa822,2025-11-21T16:40:25,Interstitial,End Game,0.0085
e844eb67-007c-4a50-a59c-01a33c260686,bf7fa822,2025-11-22T07:32:02,Interstitial,End Game,0.008
c801a462-e5fa-4b1a-9b17-fecf5aaeb551,bf7fa822,2025-11-23T14:28:06,Interstitial,End Game,0.009
d361d551-597f-48f9-a55f-3279ec3e0cb7,bf7fa822,2025-11-23T19:34:32,Interstitial,End Game,0.0102
904ef5ca-1a03-43bd-a0a8-efad6a5a3734,d2ec380d,2025-11-16T14:50:49,Interstitial,End Game,0.0156
45d08f1e-9b98-44f3-8ad2-0bf8492ad01d,8e7eede3,2025-11-08T12:28:22,Interstitial,End Game,0.016
a7138ade-bb7f-4ffa-8dca-134742453d97,8e7eede3,2025-11-08T20:24:19,Interstitial,End Game,0.0124
da576bd8-c92e-4036-b258-906d3fa537ac,8e7eede3,2025-11-12T07:55:03,Rewarded Video,Revive,0.0363
eeac68b7-9008-4a0f-8b2d-4df04485118d,8e7eede3,2025-11-12T07:58:55,Interstitial,End Game,0.0182
8655b155-a351-4154-b3b2-39ad8b158e19,8e7eede3,2025-11-12T20:31:58,Interstitial,End Game,0.0187
27da08e4-852a-43ac-aa17-11dc19084c8b,8e7eede3,2025-11-13T12:27:13,Interstitial,End Game,0.0166
a84bfd92-4880-4c60-93b1-03f18e497b61,8e7eede3,2025-11-15T16:47:44,Interstitial,End Game,0.0167
80214560-8548-4d08-b954-e7f68899b2f4,8e7eede3,2025-11-16T03:05:29,Interstitial,End Game,0.0153
3636ce4e-d618-45eb-beb3-69ad193f395e,8e7eede3,2025-11-17T03:12:13,Rewarded Video,Revive,0.0222
7c58e0b7-f407-476a-b50e-551f32f9b6e1,63c02073,2025-10-21T06:14:25,Interstitial,End Game,0.0068
cd33215f-7330-4a62-83c2-49c280725bbe,63c02073,2025-10-21T15:08:06,Interstitial,End Game,0.0168
5caa7681-9317-4d35-aec0-7809a1ba056d,63c02073,2025-10-21T22:14:35,Interstitial,End Game,0.0169
065f69c8-0db5-45d2-b484-f01bc7300013,63c02073,2025-10-22T06:20:46,Interstitial,End Game,0.0149
5510b8a9-2fd0-4bb1-88d5-c872013cd651,63c02073,2025-10-23T06:10:59,Rewarded Video,Revive,0.0415
f460b4a5-6757-4f5e-9868-6798b7979ce8,6c52224a,2025-10-24T18:10:38,Interstitial,End Game,0.0159
52b98a9c-b8d8-45d3-8938-e6996d040202,6c52224a,2025-10-25T02:11:35,Rewarded Video,Revive,0.036
582f3f28-7048-45f8-b816-d5198cf58d0b,6c52224a,2025-10-25T02:13:48,Interstitial,End Game,0.0146
b0b0944c-85a8-4431-b0f2-4e45a24b44f9,6c52224a,2025-10-25T19:26:54,Interstitial,End Game,0.0072
71f5ddcb-ad0c-4884-afd4-8fc098865615,6c52224a,2025-10-26T10:37:52,Interstitial,End Game,0.0063
3e06b79d-a813-4d7c-92e4-3567c37f3154,6c52224a,2025-10-27T07:13:16,Interstitial,End Game,0.0139
0d804e69-e7f1-48b0-95bd-aa4d3bb5c391,6c52224a,2025-10-27T13:05:11,Interstitial,End Game,0.0086
d10530b3-a64a-4174-93da-3c495219a2a9,6c52224a,2025-10-28T22:09:49,Interstitial,End Game,0.0131
43a69738-b328-4872-81cd-7319a81a1776,6c52224a,2025-10-29T09:53:50,Interstitial,End Game,0.0195
474648f0-17f5-41ca-8321-e79c0abd9587,6c52224a,2025-10-31T11:40:41,Interstitial,End Game,0.0148
9f4fb437-b871-4c2d-9153-27ea8689e113,6c52224a,2025-11-01T03:58:58,Interstitial,End Game,0.0139
9a94d3a0-f4d9-45d9-94bc-6423521389cc,6c52224a,2025-11-01T13:00:40,Rewarded Video,Revive,0.0142
9715ff7a-0041-4f62-aca2-da06351738ca,6c52224a,2025-11-01T13:03:53,Interstitial,End Game,0.0184
462d5b95-5a7b-4409-bac4-76a2044f2311,6c52224a,2025-11-01T14:11:01,Interstitial,End Game,0.0161
2ea2a338-ffd2-417f-8a40-a36e55e5ca85,6c52224a,2025-11-01T22:57:11,Rewarded Video,Revive,0.0395
b88b2c92-af43-4a5a-ac15-56ddbf814d74,6c52224a,2025-11-03T18:17:46,Interstitial,End Game,0.0117
dcaf282e-769f-43c6-b4c6-9cce29b05e23,6c52224a,2025-11-07T12:13:44,Interstitial,End Game,0.0102
8b1a3ee6-99ba-4de3-a5bf-9fa29720b5d0,6c52224a,2025-11-08T07:33:03,Rewarded Video,Revive,0.0276
3ce0e88b-01e2-443e-8412-af4a015b6509,6c52224a,2025-11-08T07:38:09,Rewarded Video,Revive,0.0344
14bc6663-2da4-47fe-9d26-47ad24521ac5,e500ecec,2025-11-15T02:23:00,Interstitial,End Game,0.0129
c166b2cf-b1d7-45e3-8c40-aa3069ccfa97,e500ecec,2025-11-15T10:24:32,Interstitial,End Game,0.0094
5722e594-9274-451a-a14d-ea95fcf02dbf,e500ecec,2025-11-17T22:00:37,Interstitial,End Game,0.0102
396c98fe-596f-48c8-86b4-904f80a3fb4d,e500ecec,2025-11-19T08:33:47,Interstitial,End Game,0.0114
c33115f7-b9a3-4b6b-91fc-54da5b95562d,e500ecec,2025-11-19T23:37:30,Interstitial,End Game,0.0084
8b527c00-b96f-42c3-b793-47e62239de55,e500ecec,2025-11-20T01:40:44,Rewarded Video,Revive,0.0463
5686eac6-4302-470b-aa45-30415124ec0e,e500ecec,2025-11-20T08:58:08,Rewarded Video,Revive,0.0259
21129006-4375-4370-a203-586d5ca6f878,e500ecec,2025-11-21T05:21:24,Rewarded Video,Revive,0.0322
45310fc2-7e9a-4807-b1c8-659bb927b062,0df36d00,2025-10-29T07:47:55,Interstitial,End Game,0.0168
08d3cbb9-7e19-49e4-9ba5-356e203a981e,a9a8f5c5,2025-10-10T18:45:31,Interstitial,End Game,0.0052
d8827d53-4edc-4273-b66f-65ce8abb83cd,a9a8f5c5,2025-10-11T18:15:40,Interstitial,End Game,0.0099
ae47d19a-49d9-4e08-b4ae-d43d648dd859,a9a8f5c5,2025-10-14T16:58:03,Rewarded Video,Revive,0.0111
9419722e-1640-4697-9e44-fe15d9bfe9b0,a9a8f5c5,2025-10-14T17:00:45,Interstitial,End Game,0.0061
af7f309d-a0c8-4d69-8b64-facec7007150,a9a8f5c5,2025-10-15T14:10:59,Interstitial,End Game,0.0057
3c9258d1-cd0f-4aa0-9ec6-583aa28414f9,a9a8f5c5,2025-10-16T01:18:37,Rewarded Video,Revive,0.0116
4d63c103-f01b-4c4b-a106-b82a0d1303dc,a9a8f5c5,2025-10-17T19:28:04,Interstitial,End Game,0.006
fff1cdcb-4de7-4beb-8b8f-e601f0840b93,8ce421d7,2025-11-15T06:52:39,Interstitial,End Game,0.0097
9e04e557-cc04-4d0e-9b29-6c66b2e97ecb,8ce421d7,2025-11-15T23:36:06,Rewarded Video,Revive,0.0304
47b6458a-2d79-48ba-8487-d592be43e0ae,8ce421d7,2025-11-16T18:50:03,Interstitial,End Game,0.0178
c235877e-51b9-46bc-a306-c31a24178d2b,8ce421d7,2025-11-18T11:54:59,Interstitial,End Game,0.0192
c6e769ac-d9bc-406c-9188-dbb4c31b90c9,8ce421d7,2025-11-19T10:48:28,Interstitial,End Game,0.0081
524c4342-650a-4b65-ba66-ec770056d87a,8ce421d7,2025-11-20T16:32:49,Interstitial,End Game,0.0058
8b72be83-962d-4ae6-9cf8-e80b283e6ca2,8ce421d7,2025-11-21T23:49:11,Interstitial,End Game,0.0163
95a24cc5-4e33-48d7-8dc5-4b46490728a9,8ce421d7,2025-11-22T22:00:02,Interstitial,End Game,0.0169
3619688b-0c01-41c5-a2f4-03f7a529f45a,8ce421d7,2025-11-23T05:25:22,Rewarded Video,Revive,0.0196
e19f4ff6-b2fe-4571-abdf-65564b847c43,8ce421d7,2025-11-24T02:42:27,Interstitial,End Game,0.0051
b525d590-b7b3-4cdd-add4-4d98a0f59239,8ce421d7,2025-11-24T05:40:15,Rewarded Video,Revive,0.0162
7e77e7ae-17bd-4270-9aba-7ad7407b45b3,88cebce2,2025-10-06T13:02:37,Rewarded Video,Revive,0.0186
15e0a857-19ac-4700-993f-f41c48ae4bec,743e6ce4,2025-11-10T10:47:36,Interstitial,End Game,0.0062
3a85f431-0908-4dab-8d3b-b197d2a689b0,8c1c9999,2025-11-08T14:33:26,Interstitial,End Game,0.0074
1a2da45c-cbde-4893-9340-5540df46865f,8c1c9999,2025-11-08T17:37:52,Interstitial,End Game,0.0077
fd259b0b-cc29-449a-9eda-442019d31384,8c1c9999,2025-11-09T22:57:16,Interstitial,End Game,0.0082
e5ea726e-0670-4c5c-b4c7-92f7926aeb4a,8c1c9999,2025-11-10T02:44:16,Interstitial,End Game,0.0172
2cada758-a7ad-4598-af22-51fe28562912,8c1c9999,2025-11-10T04:05:15,Rewarded Video,Revive,0.0218
32e1cf76-ad56-42e4-b420-cc66905f263c,d7c2b733,2025-11-22T20:48:07,Interstitial,End Game,0.0162
fae6bf6e-6d5d-458d-9678-f11fab95a208,d7c2b733,2025-11-23T00:17:05,Interstitial,End Game,0.0121
b35f77aa-bbc9-45e9-8598-92221ed7938e,d7c2b733,2025-11-23T22:57:05,Interstitial,End Game,0.0085
789c9604-16ad-4794-aa31-9cf4ee8158e5,d7c2b733,2025-11-24T13:31:29,Interstitial,End Game,0.0076
8fb82b0a-c38f-4ea9-9c37-5b110c523679,d7c2b733,2025-11-25T14:45:35,Interstitial,End Game,0.0147
0db39b9a-459a-4a28-b79e-d1b365ad7b28,872b2a63,2025-11-08T18:02:45,Rewarded Video,Revive,0.0359
319285ca-49c7-4c46-8356-d8df29b93033,872b2a63,2025-11-08T18:05:01,Interstitial,End Game,0.0061
78b55935-5808-4eed-80eb-12afadf0edd8,872b2a63,2025-11-09T03:17:36,Interstitial,End Game,0.0085
1667385b-ec11-483a-8f28-dfa8f1be0a05,872b2a63,2025-11-09T20:04:09,Interstitial,End Game,0.0135
695e8676-8330-4bc7-8edb-6b59a6219a30,872b2a63,2025-11-10T02:24:35,Interstitial,End Game,0.0195
72768a85-4819-4e34-a6e2-9ca7bacef393,872b2a63,2025-11-10T18:16:55,Interstitial,End Game,0.0159
f2c07b46-c8e9-45e2-849d-1e3847c0ecc1,872b2a63,2025-11-10T21:26:02,Interstitial,End Game,0.0128
10b941f8-4dce-408d-80d4-89e4a4c90dee,2f155f22,2025-10-15T16:09:41,Interstitial,End Game,0.0071
8c57fe21-9ccc-4f8d-830f-04ea14e72be6,2f155f22,2025-10-16T11:07:33,Interstitial,End Game,0.0069
aeef0eb8-17c1-4e19-8a2f-0d5e8370fc8c,2f155f22,2025-10-17T15:12:20,Interstitial,End Game,0.0188
0d5b37da-7c03-48df-93e9-13770764e527,2f155f22,2025-10-17T23:38:04,Interstitial,End Game,0.0054
d0b90e14-1ea3-4515-acb4-6d284c6a83cc,091b04bf,2025-10-02T11:33:38,Interstitial,End Game,0.0166
aa934333-e3a2-41f1-88d1-f5e33c2894dd,091b04bf,2025-10-02T21:55:22,Rewarded Video,Revive,0.0494
68512b89-2cda-42d9-9bb0-7a396308acc3,091b04bf,2025-10-02T21:56:59,Interstitial,End Game,0.0161
cd24760b-3a84-4b37-ac42-d0b66687491f,091b04bf,2025-10-03T14:17:28,Interstitial,End Game,0.0071
b48334bb-d93e-4cc0-9b8e-eaab9628ddd2,091b04bf,2025-10-04T05:22:10,Rewarded Video,Revive,0.0117
f1820e6a-c333-4918-b73c-c7bb8128a0d8,091b04bf,2025-10-04T13:47:12,Interstitial,End Game,0.0167
bc364160-9091-4391-a7ee-61d42ef52e67,091b04bf,2025-10-04T22:35:45,Interstitial,End Game,0.0117
67b0ef7b-e6e5-4553-a865-630fe52bec24,091b04bf,2025-10-05T17:46:50,Interstitial,End Game,0.0181
0c2903c9-2693-4d03-853b-6daa2df3205e,8416c638,2025-11-17T07:30:40,Interstitial,End Game,0.0163
4c739b12-4166-4438-8113-2fc8e2371cf5,8416c638,2025-11-17T19:13:50,Interstitial,End Game,0.0119
9162d23d-5071-4ecd-9860-59e212e2f6f6,8416c638,2025-11-18T18:11:06,Interstitial,End Game,0.0143
3916ec39-4224-4d97-95cc-80c6cdc5a0a5,8416c638,2025-11-20T02:56:20,Interstitial,End Game,0.0149
f072f91e-6c16-4625-80e4-8323a6b60aae,8416c638,2025-11-20T05:28:43,Rewarded Video,Revive,0.0164
58912c74-e982-497c-a8f4-adac1b034671,8416c638,2025-11-20T18:55:03,Interstitial,End Game,0.0137
6d8cc232-9d0e-447d-8c9c-5719a8618b6d,8416c638,2025-11-21T08:31:59,Interstitial,End Game,0.0122
c7247822-b446-4bd7-8687-4ac275253286,91f44655,2025-11-26T01:30:07,Interstitial,End Game,0.0085
621bde23-607c-4dc9-a41d-34b58fa9b83e,91f44655,2025-11-26T15:20:43,Interstitial,End Game,0.0181
8553b20e-9708-426d-8aef-520cce584bcf,91f44655,2025-11-27T05:58:58,Interstitial,End Game,0.0132
c264ca7c-0f6b-42c6-9f48-407c50224f5f,91f44655,2025-11-29T01:01:36,Interstitial,End Game,0.0145
ecd6e8e1-2757-498f-ba97-606a86ad08db,91f44655,2025-11-29T15:35:26,Rewarded Video,Revive,0.0235
2248eae8-c8aa-4769-9fe6-e86bbd442e6b,6ae4da74,2025-10-17T15:07:57,Interstitial,End Game,0.0073
